Student Id,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
3858,unidentified,17.0,1.0,9070.0,1.0,1.0,119.0,1.0,38.0,19.0,9.0,9.0,115.2,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,6.0,8.0,4.0,11.5,0.0,0.0,6.0,7.0,5.0,11.0,0.0,15.5,2.8,-4.06
5816,1.0,1.0,3.0,9773.0,1.0,1.0,135.0,1.0,38.0,38.0,5.0,,133.3,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,8.9,1.4,3.51
5989,1.0,1.0,3.0,9773.0,1.0,1.0,161.0,22.0,37.0,37.0,9.0,9.0,137.9,0.0,0.0,1.0,0.0,0.0,1.0,20.0,1.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,7.0,5.0,11.8,0.0,,1.4,1.74
7178,1.0,1.0,2.0,9500.0,1.0,1.0,124.0,1.0,37.0,37.0,9.0,9.0,116.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,8.0,8.0,7.0,13.957142857142856,unidentified,0.0,8.0,8.0,7.0,13.957142857142856,0.0,12.7,3.7,-1.7
2253,1.0,,1.0,9070.0,1.0,1.0,127.0,1.0,37.0,38.0,9.0,5.0,131.2,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,7.6,2.6,0.32
9534,2.0,39.0,1.0,9556.0,1.0,1.0,160.0,1.0,37.0,37.0,9.0,6.0,120.0,0.0,,0.0,1.0,0.0,0.0,31.0,0.0,0.0,7.0,21.0,5.0,10.9,3.0,0.0,8.0,21.0,3.0,11.7,1.0,12.7,3.7,-1.7
4210,1.0,1.0,2.0,9070.0,1.0,1.0,164.0,1.0,38.0,38.0,9.0,7.0,165.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,14.166666666666666,0.0,0.0,6.0,7.0,6.0,14.857142857142858,,9.4,-0.8,-3.12
6236,2.0,39.0,1.0,8014.0,0.0,1.0,,1.0,,37.0,9.0,,101.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,,6.0,12.166666666666666,0.0,15.5,2.8,-4.06
9218,2.0,not known,1.0,9500.0,1.0,1.0,133.1,1.0,19.0,37.0,6.0,6.0,120.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,8.0,9.0,7.0,12.757142857142856,0.0,0.0,8.0,9.0,7.0,12.757142857142856,0.0,12.7,3.7,-1.7
3273,1.0,39.0,1.0,8014.0,0.0,38.0,133.1,1.0,1.0,1.0,4.0,4.0,107.5,0.0,not recorded,1.0,0.0,1.0,0.0,29.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,8.9,1.4,3.51
1682,1.0,17.0,1.0,9070.0,1.0,1.0,133.1,1.0,38.0,19.0,5.0,5.0,128.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,,6.0,11.5,not recorded,0.0,6.0,6.0,6.0,12.333333333333334,0.0,9.4,-0.8,-3.12
5805,1.0,1.0,2.0,9147.0,1.0,1.0,113.0,1.0,38.0,38.0,9.0,5.0,107.4,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,12.0,3.0,10.5,0.0,0.0,5.0,10.0,4.0,11.25,0.0,12.4,0.5,1.79
8065,1.0,42.0,1.0,9500.0,1.0,1.0,124.0,1.0,19.0,19.0,4.0,9.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,not recorded,0.0,,8.0,8.0,8.0,12.88625,,,8.0,8.0,8.0,unidentified,0.0,9.4,-0.8,-3.12
1546,2.0,39.0,2.0,9670.0,1.0,1.0,100.0,1.0,37.0,37.0,9.0,9.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,5.0,8.0,5.0,11.4,0.0,0.0,5.0,7.0,3.0,12.333333333333334,0.0,9.4,-0.8,-3.12
8881,1.0,39.0,1.0,9991.0,0.0,1.0,130.0,1.0,1.0,1.0,3.0,7.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,unidentified,0.0,0.0,5.0,5.0,5.0,12.4,0.0,0.0,5.0,5.0,5.0,12.4,0.0,15.5,2.8,-4.06
8112,1.0,18.0,4.0,9147.0,1.0,1.0,130.0,,37.0,37.0,9.0,9.0,119.9,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,5.0,5.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12
5829,1.0,17.0,1.0,171.0,1.0,1.0,129.0,1.0,38.0,37.0,4.0,6.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.4,-0.8,-3.12
9945,1.0,1.0,3.0,9670.0,1.0,1.0,121.0,1.0,3.0,19.0,2.0,not known,122.4,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,7.0,3.0,11.666666666666666,0.0,0.0,,5.0,4.0,12.0,0.0,9.4,-0.8,-3.12
3701,1.0,17.0,1.0,9773.0,1.0,1.0,120.0,1.0,19.0,38.0,9.0,7.0,117.9,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,6.0,5.0,13.0,0.0,0.0,6.0,7.0,6.0,12.833333333333334,0.0,,1.4,3.51
6604,1.0,17.0,1.0,9238.0,1.0,1.0,152.0,1.0,37.0,37.0,7.0,5.0,132.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,10.0,2.0,10.5,0.0,0.0,6.0,11.0,1.0,13.0,0.0,9.4,-0.8,
6252,1.0,53.0,1.0,9003.0,1.0,42.0,150.0,1.0,1.0,38.0,8.0,8.0,150.0,0.0,0.0,0.0,1.0,,1.0,23.0,0.0,7.0,12.0,14.0,12.0,14.384615384615383,0.0,5.0,10.0,12.0,10.0,13.3,,8.9,1.4,3.51
1109,1.0,not recorded,1.0,9085.0,1.0,1.0,138.0,1.0,1.0,1.0,4.0,7.0,132.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,9.0,4.0,13.75,0.0,0.0,5.0,13.0,4.0,14.333333333333334,2.0,10.8,1.4,1.74
5128,1.0,39.0,1.0,9670.0,1.0,1.0,133.1,1.0,19.0,19.0,3.0,3.0,125.3,0.0,1.0,0.0,1.0,1.0,1.0,30.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79
9087,1.0,43.0,1.0,9147.0,1.0,1.0,120.0,1.0,not recorded,37.0,5.0,3.0,113.4,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,5.0,9.0,3.0,13.0,0.0,0.0,5.0,9.0,3.0,11.666666666666666,0.0,12.7,3.7,-1.7
8583,1.0,1.0,4.0,171.0,1.0,1.0,131.0,1.0,1.0,1.0,0.0,3.0,149.9,1.0,0.0,0.0,1.0,1.0,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02
2245,1.0,17.0,5.0,9500.0,1.0,1.0,141.0,not known,12.0,1.0,5.0,,133.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,12.5375,0.0,0.0,8.0,9.0,7.0,12.614285714285714,0.0,13.9,-0.3,0.79
6879,not known,39.0,1.0,,1.0,1.0,130.0,1.0,38.0,37.0,9.0,6.0,102.5,0.0,0.0,1.0,0.0,1.0,0.0,37.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,10.0,0.0,8.9,1.4,3.51
7223,not known,51.0,1.0,9085.0,1.0,1.0,125.0,1.0,1.0,1.0,9.0,4.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,,6.0,8.0,6.0,14.833333333333334,,0.0,6.0,10.0,5.0,13.833333333333334,0.0,11.1,0.6,2.02
3907,1.0,51.0,1.0,9003.0,1.0,39.0,130.0,1.0,1.0,19.0,4.0,4.0,120.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,6.0,12.0,3.0,11.333333333333334,0.0,0.0,6.0,13.0,2.0,11.0,0.0,8.9,,3.51
1127,1.0,1.0,4.0,9500.0,1.0,1.0,144.0,1.0,3.0,39.0,2.0,3.0,129.0,1.0,0.0,0.0,1.0,0.0,,18.0,0.0,0.0,7.0,8.0,7.0,12.65,0.0,0.0,8.0,9.0,8.0,13.411111111111111,,16.2,0.3,-0.92
5282,1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,1.0,1.0,1.0,6.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79
6573,1.0,1.0,5.0,9773.0,1.0,1.0,127.0,1.0,38.0,1.0,4.0,5.0,121.1,1.0,0.0,0.0,not known,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,12.5,0.0,15.5,2.8,-4.06
6102,1.0,1.0,6.0,9773.0,1.0,1.0,136.0,1.0,38.0,38.0,9.0,9.0,132.9,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,10.0,4.0,13.25,0.0,,6.0,,5.0,unidentified,0.0,7.6,2.6,0.32
5381,1.0,1.0,1.0,9500.0,1.0,1.0,145.0,1.0,19.0,1.0,9.0,5.0,145.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,14.071428571428571,0.0,0.0,8.0,,8.0,15.1625,0.0,13.9,-0.3,0.79
3545,2.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,37.0,8.0,7.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,,6.0,10.0,6.0,15.0,0.0,0.0,6.0,11.0,5.0,12.5,0.0,13.9,-0.3,0.79
6178,1.0,1.0,4.0,,1.0,1.0,105.0,1.0,1.0,19.0,9.0,6.0,106.1,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,5.0,11.0,0.0,0.0,6.0,9.0,5.0,11.4,0.0,13.9,,0.79
2312,1.0,1.0,1.0,9773.0,1.0,1.0,124.0,17.0,1.0,1.0,3.0,5.0,118.1,1.0,0.0,not recorded,0.0,0.0,0.0,19.0,1.0,0.0,6.0,8.0,5.0,unidentified,0.0,0.0,6.0,,4.0,11.75,0.0,16.2,0.3,-0.92
2832,1.0,1.0,1.0,9238.0,1.0,1.0,140.0,1.0,not recorded,38.0,9.0,9.0,132.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,10.0,5.0,11.571428571428571,0.0,0.0,6.0,10.0,3.0,13.0,0.0,16.2,0.3,-0.92
9052,1.0,43.0,1.0,8014.0,0.0,10.0,100.0,1.0,34.0,34.0,0.0,0.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,3.0,9.0,11.0,9.0,12.666666666666666,0.0,2.0,7.0,7.0,7.0,12.142857142857142,0.0,7.6,not recorded,0.32
3353,1.0,43.0,2.0,9670.0,1.0,1.0,135.0,1.0,3.0,19.0,1.0,7.0,123.5,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.2,0.3,-0.92
4779,1.0,44.0,1.0,9991.0,0.0,39.0,140.0,1.0,37.0,19.0,9.0,8.0,140.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,0.0,2.0,6.0,7.0,6.0,12.666666666666666,0.0,2.0,6.0,7.0,6.0,13.166666666666666,1.0,9.4,-0.8,-3.12
5180,1.0,1.0,5.0,9500.0,1.0,1.0,143.0,1.0,37.0,19.0,4.0,4.0,123.3,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32
7884,1.0,1.0,1.0,9500.0,1.0,1.0,144.0,1.0,37.0,37.0,9.0,3.0,150.5,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,6.0,13.916666666666666,0.0,0.0,7.0,7.0,6.0,13.916666666666666,0.0,7.6,2.6,0.32
6273,1.0,44.0,1.0,,1.0,39.0,140.0,1.0,38.0,19.0,5.0,0.0,141.8,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,3.0,6.0,7.0,6.0,12.571428571428571,0.0,2.0,6.0,6.0,6.0,13.5,0.0,12.4,0.5,1.79
7386,1.0,1.0,2.0,,1.0,1.0,100.0,1.0,38.0,1.0,7.0,not known,99.3,1.0,0.0,0.0,1.0,,0.0,21.0,0.0,0.0,6.0,8.0,5.0,12.4,0.0,0.0,6.0,6.0,6.0,12.0,0.0,12.4,0.5,1.79
5605,1.0,17.0,2.0,9147.0,1.0,1.0,130.0,1.0,1.0,38.0,5.0,7.0,122.0,1.0,0.0,,1.0,,0.0,20.0,0.0,0.0,5.0,8.0,2.0,10.5,0.0,0.0,5.0,11.0,4.0,12.25,0.0,not recorded,,1.74
8659,1.0,,1.0,9085.0,1.0,,not known,1.0,1.0,12.0,4.0,5.0,124.3,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,6.0,13.428571428571429,0.0,0.0,6.0,11.0,5.0,12.666666666666666,0.0,13.9,-0.3,0.79
1088,1.0,43.0,1.0,9130.0,1.0,,133.1,1.0,1.0,29.0,4.0,90.0,123.3,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32
1714,1.0,43.0,1.0,8014.0,0.0,1.0,133.1,1.0,,3.0,2.0,3.0,135.0,unidentified,0.0,0.0,1.0,0.0,0.0,,0.0,7.0,10.0,10.0,9.0,11.444444444444445,0.0,4.0,11.0,11.0,5.0,10.8,0.0,10.8,1.4,1.74
8768,1.0,1.0,1.0,171.0,1.0,1.0,134.0,1.0,3.0,2.0,2.0,2.0,141.7,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32
7537,1.0,44.0,1.0,9003.0,1.0,1.0,140.0,1.0,1.0,19.0,3.0,9.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,6.0,13.0,5.0,11.6,0.0,0.0,6.0,11.0,4.0,12.25,0.0,12.4,0.5,1.79
9372,not known,1.0,1.0,,1.0,1.0,133.1,1.0,3.0,1.0,4.0,9.0,105.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,15.0,3.0,11.25,0.0,0.0,6.0,9.0,0.0,0.0,0.0,12.4,0.5,1.79
9866,1.0,18.0,4.0,9773.0,1.0,1.0,130.0,1.0,19.0,19.0,4.0,4.0,121.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,12.0,5.0,12.0,0.0,0.0,6.0,8.0,6.0,11.571428571428571,0.0,15.5,2.8,-4.06
7244,1.0,17.0,4.0,9070.0,1.0,1.0,116.0,1.0,not recorded,37.0,9.0,9.0,unidentified,0.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,,0.0,6.0,8.0,3.0,12.666666666666666,0.0,11.1,,2.02
9505,1.0,1.0,4.0,9238.0,1.0,1.0,130.0,1.0,1.0,19.0,4.0,5.0,124.8,1.0,0.0,,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,8.0,5.0,13.4,,8.9,1.4,3.51
6578,1.0,17.0,1.0,9238.0,1.0,1.0,131.0,1.0,37.0,37.0,9.0,7.0,121.9,0.0,0.0,0.0,1.0,,1.0,19.0,0.0,0.0,6.0,8.0,6.0,13.75,0.0,0.0,6.0,7.0,6.0,11.857142857142858,0.0,16.2,0.3,-0.92
4981,1.0,17.0,4.0,9500.0,1.0,1.0,136.0,,unidentified,3.0,2.0,2.0,132.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,7.0,13.198571428571428,0.0,0.0,8.0,8.0,8.0,13.0625,0.0,11.1,0.6,2.02
2186,2.0,7.0,1.0,9254.0,1.0,,130.0,1.0,1.0,3.0,4.0,3.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,,6.0,10.0,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79
7392,1.0,1.0,2.0,9500.0,1.0,1.0,135.0,1.0,19.0,19.0,9.0,10.0,122.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,10.0,7.0,13.128,0.0,0.0,8.0,13.0,6.0,13.193333333333332,0.0,15.5,,-4.06
9006,1.0,17.0,3.0,9670.0,1.0,1.0,125.0,1.0,1.0,3.0,4.0,3.0,117.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,14.0,0.0,0.0,6.0,9.0,5.0,14.0,0.0,8.9,1.4,3.51
8199,1.0,1.0,4.0,9500.0,1.0,1.0,133.0,1.0,38.0,19.0,8.0,7.0,127.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,12.628571428571428,0.0,0.0,8.0,8.0,7.0,12.628571428571428,0.0,12.7,3.7,-1.7
7769,2.0,39.0,1.0,9670.0,1.0,1.0,130.0,1.0,19.0,38.0,,9.0,162.3,0.0,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,6.0,13.0,3.0,11.333333333333334,0.0,0.0,6.0,12.0,5.0,11.4,0.0,13.9,-0.3,0.79
6441,1.0,1.0,,9500.0,1.0,1.0,133.1,1.0,38.0,38.0,5.0,10.0,101.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,7.0,14.0,5.0,12.87857142857143,0.0,0.0,,15.0,7.0,11.85625,0.0,15.5,2.8,-4.06
1569,1.0,39.0,1.0,9254.0,,1.0,133.1,1.0,37.0,37.0,9.0,6.0,121.5,0.0,0.0,,1.0,1.0,0.0,54.0,0.0,0.0,6.0,9.0,6.0,13.714285714285714,0.0,0.0,6.0,13.0,5.0,14.333333333333334,0.0,16.2,0.3,-0.92
4352,1.0,44.0,1.0,9238.0,1.0,39.0,140.0,1.0,38.0,37.0,7.0,7.0,143.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,not recorded,6.0,6.0,13.333333333333334,0.0,2.0,6.0,6.0,6.0,14.666666666666666,0.0,13.9,-0.3,0.79
5011,1.0,1.0,1.0,9085.0,1.0,1.0,119.0,1.0,2.0,1.0,4.0,3.0,113.1,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,5.0,6.0,5.0,12.2,0.0,0.0,5.0,5.0,5.0,13.2,0.0,10.8,1.4,1.74
2827,1.0,43.0,1.0,9773.0,1.0,1.0,127.0,1.0,19.0,1.0,5.0,5.0,117.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,10.0,3.0,11.0,0.0,16.2,0.3,-0.92
1234,1.0,1.0,1.0,9085.0,1.0,6.0,122.0,1.0,19.0,19.0,9.0,9.0,126.2,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,5.0,14.0,4.0,14.25,3.0,0.0,5.0,9.0,5.0,13.2,not recorded,9.4,-0.8,-3.12
7595,1.0,unidentified,2.0,,1.0,1.0,122.0,1.0,37.0,37.0,9.0,9.0,126.9,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,11.0,4.0,11.0,0.0,0.0,6.0,11.0,3.0,11.666666666666666,,9.4,-0.8,unidentified
2526,unidentified,unidentified,1.0,9119.0,1.0,1.0,100.0,1.0,37.0,37.0,9.0,8.0,160.0,0.0,0.0,1.0,,1.0,0.0,45.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.5,2.8,-4.06
2170,1.0,44.0,1.0,9238.0,1.0,39.0,140.0,,1.0,1.0,9.0,3.0,135.7,not recorded,0.0,0.0,1.0,0.0,0.0,20.0,0.0,,6.0,6.0,6.0,12.833333333333334,0.0,2.0,unidentified,6.0,6.0,13.833333333333334,0.0,12.4,0.5,1.79
5334,1.0,51.0,1.0,9070.0,1.0,1.0,117.0,1.0,5.0,1.0,2.0,10.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,7.0,5.0,12.2,0.0,0.0,6.0,7.0,4.0,12.6,0.0,8.9,1.4,3.51
1651,1.0,44.0,1.0,9238.0,1.0,1.0,150.0,1.0,1.0,38.0,4.0,9.0,145.9,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,3.0,6.0,6.0,6.0,15.5,0.0,2.0,6.0,7.0,6.0,13.571428571428571,,13.9,-0.3,0.79
1191,1.0,1.0,1.0,9500.0,,1.0,127.0,1.0,3.0,1.0,2.0,9.0,119.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,14.105714285714289,0.0,0.0,8.0,8.0,8.0,13.6625,0.0,11.1,0.6,2.02
8000,1.0,51.0,1.0,8014.0,0.0,1.0,121.0,1.0,1.0,38.0,5.0,,112.3,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,14.0,16.0,16.0,13.0,10.923076923076923,0.0,13.0,13.0,13.0,11.0,11.454545454545457,0.0,16.2,0.3,-0.92
3910,1.0,17.0,5.0,,1.0,1.0,144.0,1.0,19.0,1.0,5.0,3.0,141.0,1.0,0.0,0.0,1.0,,1.0,19.0,0.0,0.0,8.0,8.0,7.0,12.485714285714286,0.0,0.0,8.0,8.0,7.0,12.485714285714286,0.0,12.7,3.7,-1.7
5806,1.0,17.0,2.0,9147.0,1.0,1.0,131.0,1.0,,19.0,4.0,5.0,120.2,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,10.0,4.0,11.75,0.0,0.0,5.0,6.0,5.0,11.6,0.0,12.4,0.5,1.79
9279,1.0,39.0,1.0,9991.0,0.0,9.0,133.1,1.0,37.0,unidentified,90.0,90.0,118.1,1.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,12.5,0.0,7.6,2.6,0.32
5987,1.0,43.0,1.0,9147.0,1.0,1.0,131.0,1.0,19.0,38.0,9.0,9.0,129.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,5.0,12.6,0.0,0.0,5.0,6.0,4.0,12.4,0.0,16.2,0.3,-0.92
6247,1.0,1.0,6.0,9500.0,1.0,1.0,145.0,1.0,19.0,37.0,9.0,9.0,132.3,,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,14.06,,0.0,8.0,8.0,7.0,14.06,0.0,10.8,1.4,1.74
1715,1.0,1.0,1.0,9500.0,1.0,1.0,114.0,1.0,19.0,,5.0,3.0,112.6,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,10.0,6.0,11.85,0.0,0.0,8.0,10.0,7.0,13.65,0.0,16.2,0.3,-0.92
6432,1.0,1.0,1.0,171.0,1.0,1.0,141.0,1.0,1.0,38.0,4.0,8.0,136.8,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79
5516,1.0,1.0,1.0,9085.0,1.0,1.0,135.0,1.0,19.0,38.0,9.0,5.0,136.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,11.0,5.0,14.0,3.0,0.0,5.0,7.0,5.0,11.6,0.0,9.4,,-3.12
4472,1.0,1.0,1.0,9773.0,1.0,1.0,153.0,1.0,1.0,1.0,141.0,175.0,157.9,0.0,,1.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,8.9,1.4,3.51
1745,1.0,17.0,2.0,9238.0,1.0,1.0,133.0,1.0,37.0,37.0,3.0,9.0,119.7,0.0,1.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,9.0,6.0,11.333333333333334,0.0,0.0,6.0,9.0,6.0,11.571428571428571,0.0,15.5,2.8,-4.06
8520,1.0,17.0,1.0,9085.0,1.0,1.0,124.0,1.0,19.0,38.0,7.0,7.0,113.9,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,5.0,8.0,5.0,12.0,1.0,0.0,5.0,8.0,4.0,15.0,1.0,12.7,3.7,-1.7
4012,1.0,17.0,3.0,9070.0,1.0,1.0,142.0,1.0,1.0,38.0,3.0,5.0,146.9,1.0,0.0,0.0,not recorded,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,16.2,0.3,-0.92
1150,1.0,7.0,1.0,8014.0,0.0,40.0,120.0,1.0,37.0,19.0,9.0,3.0,120.0,0.0,0.0,,unidentified,0.0,0.0,36.0,0.0,6.0,10.0,15.0,4.0,13.0,0.0,5.0,9.0,10.0,4.0,13.75,0.0,8.9,1.4,3.51
1661,1.0,1.0,2.0,9254.0,1.0,1.0,137.0,1.0,,19.0,9.0,7.0,125.1,not known,0.0,0.0,,0.0,0.0,18.0,0.0,0.0,6.0,10.0,4.0,11.75,0.0,0.0,6.0,9.0,5.0,11.2,0.0,7.6,2.6,0.32
1819,1.0,1.0,1.0,9500.0,1.0,1.0,148.0,1.0,3.0,1.0,4.0,5.0,132.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,14.537142857142856,0.0,0.0,8.0,,7.0,14.537142857142856,0.0,10.8,1.4,1.74
1990,1.0,17.0,1.0,9085.0,1.0,1.0,128.0,1.0,38.0,19.0,8.0,8.0,117.2,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,7.0,5.0,14.6,1.0,not recorded,5.0,5.0,5.0,14.2,0.0,,3.7,-1.7
